-0.19737,-0.97982,+0.03153, -50.694,  +0.904, 99.1577,  7.072e-06
-0.19544,-0.98012,+0.03424, -50.639,  +0.981, 99.2253,  7.704e-06
-0.19679,-0.97996,+0.03095, -50.677,  +0.887, 99.1870,  7.486e-06
-0.19358,-0.98053,+0.03301, -50.584,  +0.946, 99.2161,  7.492e-06
-0.19443,-0.98038,+0.03240, -50.609,  +0.928, 99.2335,  7.715e-06
-0.19448,-0.98038,+0.03218, -50.610,  +0.922, 99.2324,  7.641e-06
-0.19559,-0.98017,+0.03178, -50.642,  +0.911, 99.1975,  7.243e-06
-0.19394,-0.98043,+0.03382, -50.595,  +0.969, 99.2095,  7.555e-06
-0.19545,-0.98027,+0.02949, -50.638,  +0.845, 99.2118,  7.642e-06
-0.19550,-0.98021,+0.03129, -50.640,  +0.896, 99.2241,  7.889e-06
-0.19368,-0.98047,+0.03418, -50.587,  +0.979, 99.2396,  7.696e-06
-0.19527,-0.98020,+0.03279, -50.633,  +0.939, 99.1784,  7.327e-06
-0.19540,-0.98012,+0.03438, -50.638,  +0.985, 99.1954,  7.488e-06
-0.19645,-0.98002,+0.03097, -50.668,  +0.887, 99.2283,  8.106e-06
-0.19679,-0.97998,+0.03035, -50.677,  +0.870, 99.1881,  7.524e-06
-0.19436,-0.98039,+0.03250, -50.607,  +0.931, 99.2373,  8.015e-06
-0.19555,-0.98021,+0.03080, -50.641,  +0.883, 99.2138,  7.682e-06
-0.19473,-0.98029,+0.03329, -50.618,  +0.954, 99.2381,  7.802e-06
-0.19382,-0.98048,+0.03316, -50.591,  +0.950, 99.2333,  7.941e-06
-0.19497,-0.98026,+0.03285, -50.625,  +0.941, 99.2132,  7.765e-06
-0.19489,-0.98032,+0.03149, -50.622,  +0.902, 99.2280,  8.098e-06
-0.19703,-0.97996,+0.02944, -50.684,  +0.844, 99.1927,  7.493e-06
-0.19307,-0.98059,+0.03405, -50.569,  +0.976, 99.2382,  8.081e-06
-0.19477,-0.98030,+0.03274, -50.619,  +0.938, 99.2495,  8.207e-06
-0.19607,-0.98012,+0.03041, -50.656,  +0.871, 99.2504,  8.320e-06
-0.19414,-0.98041,+0.03329, -50.600,  +0.954, 99.2314,  7.933e-06
-0.19537,-0.98023,+0.03128, -50.636,  +0.896, 99.2380,  7.949e-06
-0.19564,-0.98014,+0.03252, -50.644,  +0.932, 99.2289,  7.868e-06
-0.19549,-0.98021,+0.03134, -50.639,  +0.898, 99.2079,  7.938e-06
-0.19538,-0.98026,+0.03033, -50.636,  +0.869, 99.2261,  8.184e-06
-0.19675,-0.98002,+0.02923, -50.676,  +0.838, 99.2090,  7.995e-06
-0.19440,-0.98038,+0.03251, -50.608,  +0.931, 99.2429,  7.887e-06
-0.19485,-0.98027,+0.03320, -50.621,  +0.951, 99.2303,  8.208e-06
-0.19694,-0.97999,+0.02874, -50.681,  +0.823, 99.2235,  8.051e-06
-0.19520,-0.98019,+0.03345, -50.631,  +0.958, 99.2321,  7.979e-06
-0.19619,-0.98000,+0.03335, -50.660,  +0.956, 99.2229,  8.118e-06
-0.19397,-0.98046,+0.03267, -50.595,  +0.936, 99.2624,  8.197e-06
-0.19509,-0.98027,+0.03175, -50.628,  +0.910, 99.2539,  8.196e-06
-0.19450,-0.98034,+0.03311, -50.611,  +0.949, 99.2584,  8.007e-06
-0.19746,-0.97991,+0.02810, -50.696,  +0.805, 99.1916,  7.945e-06
-0.19367,-0.98048,+0.03390, -50.587,  +0.971, 99.2738,  8.426e-06
-0.19586,-0.98014,+0.03103, -50.650,  +0.889, 99.2392,  8.470e-06
-0.19659,-0.97999,+0.03122, -50.672,  +0.894, 99.2456,  8.467e-06
-0.19485,-0.98027,+0.03327, -50.621,  +0.953, 99.2121,  7.625e-06
-0.19709,-0.97992,+0.03004, -50.686,  +0.861, 99.2227,  8.070e-06
-0.19473,-0.98026,+0.03419, -50.618,  +0.980, 99.2740,  8.586e-06
-0.19606,-0.98010,+0.03102, -50.656,  +0.889, 99.2159,  8.166e-06
-0.19344,-0.98045,+0.03597, -50.581,  +1.031, 99.2743,  8.184e-06
-0.19518,-0.98014,+0.03501, -50.631,  +1.003, 99.2571,  8.442e-06
-0.19775,-0.97977,+0.03075, -50.705,  +0.881, 99.2147,  7.953e-06
-0.19511,-0.98025,+0.03240, -50.629,  +0.928, 99.1970,  7.594e-06
-0.19982,-0.97945,+0.02738, -50.766,  +0.784, 99.1406,  6.956e-06
-0.19320,-0.98052,+0.03539, -50.573,  +1.014, 99.2517,  7.705e-06
-0.19635,-0.98004,+0.03101, -50.665,  +0.889, 99.2305,  7.976e-06
-0.19554,-0.98015,+0.03265, -50.641,  +0.936, 99.2277,  7.832e-06
-0.19589,-0.98010,+0.03209, -50.651,  +0.919, 99.2002,  7.937e-06
-0.19328,-0.98044,+0.03717, -50.576,  +1.065, 99.2337,  7.887e-06
-0.19242,-0.98060,+0.03747, -50.551,  +1.074, 99.2720,  8.385e-06
-0.19681,-0.97993,+0.03177, -50.678,  +0.910, 99.1956,  7.694e-06
-0.19551,-0.98013,+0.03357, -50.641,  +0.962, 99.2557,  8.234e-06
-0.19612,-0.98004,+0.03253, -50.658,  +0.932, 99.2340,  8.096e-06
-0.19714,-0.97988,+0.03128, -50.688,  +0.896, 99.2136,  7.899e-06
-0.19354,-0.98051,+0.03389, -50.583,  +0.971, 99.2229,  7.607e-06
-0.19434,-0.98032,+0.03478, -50.607,  +0.996, 99.2521,  7.867e-06
-0.19361,-0.98047,+0.03447, -50.585,  +0.988, 99.2509,  7.943e-06
