1.0077,0.053029,1.6046,1.2228
1.0128,0.060677,1.5995,1.2254
1.0128,0.068325,1.5995,1.2177
1.0077,0.065775,1.6123,1.2177
1.0102,0.060677,1.6072,1.2254
1.0077,0.060677,1.6046,1.2254
1.0077,0.055578,1.6046,1.2305
1.0153,0.055578,1.5995,1.2305
1.0128,0.060677,1.5995,1.2254
1.0153,0.065775,1.5995,1.2152
1.0077,0.068325,1.6072,1.2177
1.0102,0.060677,1.6072,1.2254
1.0026,0.060677,1.6072,1.2203
1.0051,0.053029,1.6046,1.2305
1.0128,0.053029,1.5995,1.2305
1.0128,0.060677,1.5995,1.2228
1.0077,0.058128,1.6072,1.2228
1.0077,0.068325,1.6072,1.2152
1.0102,0.060677,1.6072,1.2228
1.0026,0.058128,1.6123,1.2279
1.0102,0.055578,1.6072,1.2305
1.0102,0.060677,1.6046,1.2228
1.0153,0.058128,1.597,1.2228
1.0153,0.065775,1.5995,1.2254
1.0077,0.065775,1.6046,1.2177
1.0102,0.065775,1.6072,1.2177
1.0102,0.060677,1.6072,1.2254
1.0051,0.058128,1.6072,1.2228
1.0026,0.053029,1.6123,1.2279
1.0153,0.055578,1.5995,1.2305
1.0179,0.060677,1.5995,1.2152
1.0102,0.065775,1.6046,1.2177
1.0051,0.068325,1.6123,1.2177
1.0051,0.060677,1.6123,1.2228
1.0102,0.053029,1.6072,1.2305
1.0102,0.060677,1.6046,1.2228
1.0153,0.060677,1.5995,1.2228
1.0179,0.068325,1.5995,1.2177
1.0102,0.065775,1.6072,1.2177
1.0102,0.060677,1.6072,1.2228
1.0051,0.068325,1.6123,1.2228
1.0026,0.060677,1.6123,1.2228
1.0102,0.058128,1.6148,1.2279
1.0102,0.055578,1.6072,1.2305
1.0102,0.053029,1.6072,1.2203
1.0102,0.058128,1.5995,1.2228
1.0153,0.060677,1.6021,1.2203
1.0102,0.068325,1.6072,1.2152
1.0102,0.065775,1.6072,1.2152
1.0077,0.068325,1.6123,1.2228
1.0051,0.058128,1.6123,1.2279
1.0102,0.060677,1.6072,1.2203
1.0051,0.053029,1.6046,1.2279
1.0102,0.053029,1.5995,1.2305
1.0204,0.060677,1.5995,1.2152
1.0102,0.058128,1.6046,1.2152
1.0102,0.058128,1.6072,1.2152
1.0077,0.065775,1.6123,1.2228
1.0051,0.053029,1.6123,1.2305
1.0102,0.060677,1.6072,1.2279
1.0102,0.055578,1.6046,1.2305
1.0179,0.060677,1.6021,1.2203
1.0102,0.058128,1.6072,1.2228
1.0102,0.068325,1.6072,1.2228
1.0051,0.068325,1.6123,1.2152
1.0102,0.060677,1.6072,1.2254
1.0051,0.058128,1.6123,1.2203
1.0051,0.055578,1.6123,1.2305
1.0102,0.055578,1.6046,1.2305
1.0102,0.060677,1.6072,1.2254
1.0179,0.055578,1.6097,1.2254
1.0179,0.058128,1.5995,1.2203
1.0153,0.058128,1.6021,1.2152
1.0102,0.058128,1.6046,1.2177
1.0102,0.068325,1.6072,1.2203
1.0051,0.058128,1.6123,1.2228
1.0051,0.053029,1.6148,1.2279
1.0102,0.053029,1.6046,1.2279
1.0179,0.060677,1.6021,1.2228
1.0128,0.058128,1.5995,1.2203
1.0102,0.065775,1.6072,1.2228
1.0051,0.065775,1.6097,1.2177
1.0051,0.060677,1.6123,1.2228
1.0051,0.060677,1.6123,1.2279
1.0128,0.060677,1.6046,1.2279
1.0102,0.053029,1.6046,1.2279
1.0102,0.060677,1.6072,1.2203
1.0179,0.053029,1.5995,1.2228
1.0204,0.060677,1.6021,1.2228
1.0179,0.060677,1.5995,1.2228
1.0179,0.065775,1.5995,1.2152
1.0102,0.065775,1.6072,1.2177
1.0102,0.065775,1.6072,1.2228
1.0051,0.065775,1.6148,1.2228
1.0077,0.058128,1.6123,1.2203
1.0051,0.060677,1.6123,1.2203
1.0051,0.053029,1.6148,1.2279
1.0128,0.055578,1.6072,1.2279
1.0128,0.053029,1.6072,1.2228
1.0179,0.053029,1.5995,1.2228
1.0179,0.060677,1.6021,1.2228
1.0179,0.060677,1.6072,1.2228
1.0179,0.065775,1.6021,1.2152
1.0102,0.065775,1.6072,1.2177
1.0102,0.060677,1.6072,1.2203
1.0077,0.060677,1.6123,1.2305
1.0051,0.058128,1.6123,1.2279
1.0128,0.060677,1.6072,1.2279
1.0102,0.053029,1.6072,1.2279
1.0179,0.053029,1.6021,1.2279
1.0204,0.060677,1.5995,1.2152
1.0153,0.065775,1.6021,1.2177
1.0102,0.065775,1.6046,1.2177
1.0102,0.060677,1.6046,1.2203
1.0051,0.058128,1.6123,1.2203
1.0102,0.058128,1.6072,1.2203
1.0077,0.053029,1.6148,1.2279
1.0102,0.053029,1.5995,1.2305
1.0102,0.058128,1.6072,1.2203
1.0179,0.053029,1.6072,1.2228
1.0179,0.060677,1.5995,1.2203
1.0179,0.060677,1.5995,1.2152
1.0102,0.060677,1.6072,1.2152
1.0102,0.068325,1.6072,1.2152
1.0051,0.065775,1.6148,1.2152
1.0051,0.058128,1.6123,1.2203
1.0026,0.060677,1.6123,1.2228
1.0077,0.055578,1.6123,1.2279
1.0102,0.053029,1.6072,1.2279
1.0179,0.053029,1.5995,1.2279
1.0179,0.060677,1.5995,1.2203
1.0128,0.060677,1.5995,1.2228
1.0179,0.060677,1.5995,1.2152
1.0102,0.065775,1.6072,1.2152
