-0.80157,-0.10580,+0.58847, -86.240, +18.024, 99.2240,  4.370e-06
-0.80236,-0.10872,+0.58686, -86.142, +17.967, 99.0632,  4.707e-06
-0.80236,-0.10686,+0.58719, -86.207, +17.979, 99.0654,  4.371e-06
-0.80139,-0.10814,+0.58828, -86.158, +18.018, 99.1618,  4.492e-06
-0.79870,-0.11175,+0.59126, -86.018, +18.123, 98.8927,  4.386e-06
-0.80124,-0.10962,+0.58821, -86.105, +18.015, 98.9700,  4.518e-06
-0.79937,-0.11017,+0.59065, -86.076, +18.102, 98.9479,  4.643e-06
-0.80194,-0.10803,+0.58755, -86.164, +17.992, 99.0415,  4.598e-06
-0.80107,-0.11053,+0.58828, -86.072, +18.018, 98.9617,  4.935e-06
-0.80080,-0.10862,+0.58899, -86.138, +18.043, 99.0816,  4.404e-06
-0.80242,-0.10824,+0.58686, -86.159, +17.967, 99.0931,  4.229e-06
-0.79922,-0.11020,+0.59085, -86.075, +18.109, 99.1352,  4.076e-06
-0.80039,-0.10822,+0.58963, -86.150, +18.065, 99.1538,  4.572e-06
-0.80285,-0.10340,+0.58714, -86.330, +17.977, 99.2590,  4.251e-06
-0.80111,-0.10709,+0.58885, -86.193, +18.038, 99.1030,  4.488e-06
-0.79963,-0.10806,+0.59069, -86.152, +18.103, 99.0233,  4.246e-06
-0.79914,-0.10973,+0.59105, -86.091, +18.116, 98.9034,  4.411e-06
-0.80892,-0.10169,+0.57906, -86.418, +17.692, 99.5906,  4.873e-06
-0.79950,-0.11089,+0.59034, -86.052, +18.090, 99.1584,  4.738e-06
-0.80047,-0.10782,+0.58959, -86.164, +18.064, 99.1077,  4.328e-06
-0.79645,-0.11135,+0.59437, -86.021, +18.234, 98.9647,  4.315e-06
-0.79984,-0.11130,+0.58980, -86.039, +18.071, 99.1169,  4.747e-06
-0.80205,-0.10734,+0.58753, -86.189, +17.991, 99.1958,  4.632e-06
-0.80160,-0.10711,+0.58819, -86.195, +18.014, 99.0498,  4.464e-06
-0.80240,-0.10640,+0.58723, -86.223, +17.980, 99.0442,  4.321e-06
-0.80082,-0.10970,+0.58877, -86.100, +18.035, 98.9485,  4.578e-06
-0.80376,-0.10534,+0.58555, -86.267, +17.921, 99.1560,  4.555e-06
-0.80415,-0.10536,+0.58502, -86.268, +17.902, 99.2889,  4.565e-06
-0.79925,-0.10722,+0.59135, -86.180, +18.126, 99.1435,  4.125e-06
-0.79798,-0.10995,+0.59257, -86.077, +18.170, 99.0210,  4.131e-06
-0.80234,-0.10226,+0.58804, -86.369, +18.009, 99.3078,  3.800e-06
-0.79851,-0.10788,+0.59224, -86.153, +18.158, 99.0483,  3.982e-06
-0.80164,-0.10652,+0.58823, -86.216, +18.016, 99.0478,  4.271e-06
-0.80154,-0.10483,+0.58867, -86.274, +18.031, 99.0767,  3.856e-06
-0.79729,-0.10886,+0.59370, -86.112, +18.210, 98.8519,  3.946e-06
-0.80104,-0.10781,+0.58882, -86.167, +18.037, 99.0840,  4.155e-06
-0.80066,-0.10829,+0.58925, -86.149, +18.052, 99.0466,  4.204e-06
-0.79670,-0.10809,+0.59464, -86.137, +18.243, 99.0113,  4.078e-06
-0.79726,-0.10947,+0.59362, -86.091, +18.207, 98.9128,  4.171e-06
-0.79971,-0.10832,+0.59053, -86.143, +18.097, 98.9934,  4.398e-06
-0.80019,-0.10775,+0.58998, -86.166, +18.078, 99.0445,  4.443e-06
-0.80500,-0.10192,+0.58446, -86.392, +17.882, 99.1551,  4.031e-06
-0.79314,-0.11621,+0.59785, -85.832, +18.358, 98.6173,  3.914e-06
-0.80399,-0.10611,+0.58510, -86.241, +17.905, 99.1703,  4.496e-06
-0.80333,-0.10482,+0.58623, -86.283, +17.945, 99.3097,  4.253e-06
-0.79971,-0.10904,+0.59039, -86.118, +18.093, 99.0955,  4.345e-06
-0.80277,-0.10678,+0.58666, -86.212, +17.960, 99.2590,  4.522e-06
-0.79696,-0.11316,+0.59333, -85.959, +18.197, 98.9039,  4.567e-06
-0.80005,-0.11051,+0.58966, -86.068, +18.066, 99.0164,  4.499e-06
-0.80063,-0.11058,+0.58887, -86.068, +18.038, 99.1082,  4.499e-06
-0.79924,-0.11209,+0.59046, -86.008, +18.095, 99.0126,  4.718e-06
-0.79879,-0.11087,+0.59131, -86.049, +18.125, 99.0446,  4.660e-06
-0.80243,-0.10602,+0.58726, -86.237, +17.981, 99.2749,  4.595e-06
-0.80144,-0.10664,+0.58850, -86.210, +18.025, 99.1948,  4.601e-06
-0.80350,-0.10604,+0.58578, -86.241, +17.929, 99.2184,  4.428e-06
-0.80155,-0.10728,+0.58823, -86.189, +18.016, 99.1048,  4.534e-06
-0.80108,-0.10864,+0.58861, -86.139, +18.029, 99.0366,  4.605e-06
-0.79889,-0.11154,+0.59104, -86.026, +18.115, 98.9707,  4.506e-06
-0.80092,-0.10941,+0.58870, -86.111, +18.032, 99.0978,  4.480e-06
-0.80023,-0.10993,+0.58953, -86.089, +18.062, 99.0714,  4.451e-06
-0.80346,-0.10395,+0.58621, -86.314, +17.944, 99.3526,  4.193e-06
-0.79761,-0.10987,+0.59308, -86.079, +18.188, 98.9987,  4.562e-06
-0.80102,-0.10544,+0.58928, -86.251, +18.053, 99.0989,  4.402e-06
-0.79999,-0.10948,+0.58994, -86.104, +18.076, 99.0287,  4.690e-06
-0.80033,-0.10869,+0.58962, -86.133, +18.065, 98.9707,  4.375e-06
-0.80129,-0.10580,+0.58884, -86.239, +18.038, 99.1197,  4.143e-06
