-0.79350,-0.44215,+0.41816, -75.436, +12.359, 99.5917,  8.340e-05
-0.79294,-0.44269,+0.41865, -75.413, +12.375, 99.6461,  8.214e-05
-0.79250,-0.44413,+0.41797, -75.366, +12.353, 99.4551,  8.183e-05
-0.79115,-0.44569,+0.41885, -75.303, +12.381, 99.5599,  8.164e-05
-0.78976,-0.44648,+0.42063, -75.260, +12.437, 99.5467,  8.194e-05
-0.79218,-0.44445,+0.41824, -75.353, +12.362, 99.5257,  8.289e-05
-0.79271,-0.44403,+0.41768, -75.373, +12.344, 99.5251,  8.305e-05
-0.79391,-0.44242,+0.41709, -75.435, +12.325, 99.5321,  8.330e-05
-0.79323,-0.44217,+0.41865, -75.432, +12.375, 99.5399,  8.303e-05
-0.79333,-0.44310,+0.41748, -75.408, +12.338, 99.5698,  8.336e-05
-0.79364,-0.44236,+0.41769, -75.433, +12.344, 99.5973,  8.373e-05
-0.79219,-0.44397,+0.41873, -75.366, +12.377, 99.5914,  8.354e-05
-0.79232,-0.44439,+0.41801, -75.357, +12.355, 99.5875,  8.293e-05
-0.79239,-0.44340,+0.41895, -75.385, +12.384, 99.6551,  8.226e-05
-0.79417,-0.44189,+0.41715, -75.454, +12.327, 99.6100,  8.379e-05
-0.79390,-0.44268,+0.41683, -75.428, +12.317, 99.5528,  8.377e-05
-0.79309,-0.44261,+0.41845, -75.417, +12.368, 99.5886,  8.395e-05
-0.79330,-0.44295,+0.41771, -75.411, +12.345, 99.4888,  8.316e-05
-0.79369,-0.44297,+0.41693, -75.417, +12.320, 99.5201,  8.235e-05
-0.79356,-0.44317,+0.41698, -75.409, +12.322, 99.5147,  8.312e-05
-0.79239,-0.44455,+0.41772, -75.353, +12.345, 99.5770,  8.345e-05
-0.79275,-0.44357,+0.41809, -75.386, +12.357, 99.6342,  8.381e-05
-0.79292,-0.44389,+0.41743, -75.380, +12.336, 99.5753,  8.386e-05
-0.79358,-0.44227,+0.41790, -75.434, +12.351, 99.6022,  8.360e-05
-0.79330,-0.44256,+0.41811, -75.422, +12.358, 99.6391,  8.371e-05
-0.79299,-0.44292,+0.41832, -75.407, +12.364, 99.5456,  8.420e-05
-0.79235,-0.44401,+0.41838, -75.368, +12.366, 99.4880,  8.425e-05
-0.79303,-0.44351,+0.41762, -75.392, +12.342, 99.5631,  8.326e-05
-0.79316,-0.44266,+0.41828, -75.417, +12.363, 99.5013,  8.303e-05
-0.79281,-0.44280,+0.41877, -75.408, +12.379, 99.5195,  8.351e-05
-0.79293,-0.44344,+0.41788, -75.392, +12.350, 99.5581,  8.336e-05
-0.79170,-0.44435,+0.41924, -75.348, +12.393, 99.5430,  8.153e-05
-0.79160,-0.44504,+0.41871, -75.328, +12.377, 99.4617,  8.361e-05
-0.79175,-0.44532,+0.41812, -75.322, +12.358, 99.4962,  8.400e-05
-0.79327,-0.44371,+0.41694, -75.390, +12.321, 99.5491,  8.272e-05
-0.79450,-0.44117,+0.41729, -75.479, +12.332, 99.6354,  8.309e-05
-0.79405,-0.44182,+0.41747, -75.454, +12.338, 99.5721,  8.279e-05
-0.79275,-0.44363,+0.41802, -75.384, +12.355, 99.6283,  8.323e-05
-0.79171,-0.44470,+0.41884, -75.339, +12.381, 99.5824,  8.250e-05
-0.79184,-0.44450,+0.41882, -75.346, +12.380, 99.6576,  8.296e-05
-0.79363,-0.44231,+0.41775, -75.434, +12.346, 99.6686,  8.328e-05
-0.79360,-0.44247,+0.41763, -75.429, +12.342, 99.6430,  8.307e-05
-0.79321,-0.44277,+0.41805, -75.415, +12.356, 99.5531,  8.315e-05
-0.79324,-0.44263,+0.41814, -75.419, +12.359, 99.5748,  8.357e-05
-0.79324,-0.44273,+0.41803, -75.416, +12.355, 99.6014,  8.283e-05
-0.79306,-0.44297,+0.41813, -75.407, +12.358, 99.5536,  8.338e-05
-0.79242,-0.44360,+0.41868, -75.380, +12.376, 99.5254,  8.317e-05
-0.79322,-0.44298,+0.41781, -75.409, +12.348, 99.5569,  8.304e-05
-0.79330,-0.44328,+0.41734, -75.402, +12.333, 99.6134,  8.415e-05
-0.79365,-0.44269,+0.41730, -75.424, +12.332, 99.5754,  8.391e-05
-0.79317,-0.44331,+0.41755, -75.399, +12.340, 99.5592,  8.276e-05
-0.79330,-0.44329,+0.41733, -75.402, +12.333, 99.5658,  8.313e-05
-0.79225,-0.44399,+0.41857, -75.367, +12.372, 99.5049,  8.287e-05
-0.79294,-0.44288,+0.41845, -75.408, +12.368, 99.5152,  8.325e-05
-0.79298,-0.44262,+0.41866, -75.415, +12.375, 99.5490,  8.269e-05
-0.79345,-0.44292,+0.41745, -75.414, +12.337, 99.5084,  8.274e-05
-0.79319,-0.44277,+0.41809, -75.415, +12.357, 99.5228,  8.386e-05
-0.79244,-0.44395,+0.41827, -75.371, +12.363, 99.5886,  8.313e-05
-0.79319,-0.44319,+0.41766, -75.403, +12.343, 99.5444,  8.472e-05
-0.79344,-0.44305,+0.41733, -75.411, +12.333, 99.6285,  8.347e-05
-0.79389,-0.44256,+0.41700, -75.431, +12.323, 99.6021,  8.346e-05
-0.79295,-0.44308,+0.41824, -75.402, +12.362, 99.6168,  8.324e-05
-0.79320,-0.44253,+0.41834, -75.421, +12.365, 99.5139,  8.384e-05
-0.79271,-0.44406,+0.41764, -75.372, +12.343, 99.6194,  8.323e-05
-0.79184,-0.44459,+0.41871, -75.344, +12.377, 99.6173,  8.344e-05
-0.79296,-0.44349,+0.41776, -75.391, +12.347, 99.5597,  8.329e-05
