-0.15489,-0.98649,+0.05338, -49.462,  +1.530, 99.3856,  8.281e-05
-0.15507,-0.98666,+0.04953, -49.466,  +1.420, 99.3794,  7.775e-05
-0.15399,-0.98671,+0.05190, -49.435,  +1.487, 99.3798,  8.495e-05
-0.15260,-0.98669,+0.05616, -49.396,  +1.610, 99.4176,  8.204e-05
-0.15329,-0.98674,+0.05342, -49.415,  +1.531, 99.3948,  8.044e-05
-0.15228,-0.98679,+0.05519, -49.386,  +1.582, 99.4147,  8.368e-05
-0.15283,-0.98690,+0.05176, -49.401,  +1.483, 99.4021,  7.802e-05
-0.15405,-0.98646,+0.05619, -49.438,  +1.610, 99.4283,  8.008e-05
-0.15484,-0.98651,+0.05309, -49.460,  +1.522, 99.3988,  8.225e-05
-0.15551,-0.98652,+0.05088, -49.479,  +1.458, 99.3635,  8.211e-05
-0.15327,-0.98673,+0.05358, -49.415,  +1.536, 99.3987,  7.727e-05
-0.15481,-0.98673,+0.04899, -49.458,  +1.404, 99.3649,  7.903e-05
-0.15562,-0.98656,+0.04973, -49.482,  +1.425, 99.3704,  8.328e-05
-0.15269,-0.98677,+0.05457, -49.398,  +1.564, 99.4257,  7.634e-05
-0.15316,-0.98668,+0.05475, -49.412,  +1.569, 99.4205,  8.112e-05
-0.15248,-0.98672,+0.05590, -49.392,  +1.602, 99.4171,  8.164e-05
-0.15471,-0.98664,+0.05112, -49.456,  +1.465, 99.3672,  8.090e-05
-0.15515,-0.98647,+0.05292, -49.469,  +1.517, 99.3790,  8.352e-05
-0.15496,-0.98655,+0.05204, -49.463,  +1.491, 99.3782,  7.694e-05
-0.15456,-0.98666,+0.05120, -49.452,  +1.467, 99.3849,  7.419e-05
-0.15328,-0.98660,+0.05584, -49.415,  +1.600, 99.4172,  8.260e-05
-0.15288,-0.98680,+0.05345, -49.403,  +1.532, 99.3966,  7.778e-05
-0.15194,-0.98678,+0.05645, -49.377,  +1.618, 99.4369,  8.144e-05
-0.15514,-0.98656,+0.05128, -49.468,  +1.470, 99.3882,  8.091e-05
-0.15276,-0.98669,+0.05567, -49.400,  +1.596, 99.4235,  8.345e-05
-0.15296,-0.98676,+0.05395, -49.406,  +1.546, 99.3985,  7.671e-05
-0.15523,-0.98658,+0.05057, -49.471,  +1.449, 99.3688,  8.079e-05
-0.15518,-0.98646,+0.05303, -49.470,  +1.520, 99.3878,  7.957e-05
-0.15391,-0.98658,+0.05453, -49.433,  +1.563, 99.4064,  8.212e-05
-0.15442,-0.98662,+0.05236, -49.448,  +1.501, 99.3878,  8.056e-05
-0.15467,-0.98650,+0.05380, -49.455,  +1.542, 99.3969,  7.893e-05
-0.15310,-0.98662,+0.05608, -49.410,  +1.608, 99.4216,  7.964e-05
-0.15530,-0.98665,+0.04900, -49.473,  +1.404, 99.3783,  7.783e-05
-0.15583,-0.98658,+0.04867, -49.488,  +1.395, 99.3755,  7.820e-05
-0.15392,-0.98669,+0.05242, -49.433,  +1.502, 99.4073,  7.619e-05
-0.15669,-0.98641,+0.04934, -49.513,  +1.414, 99.3515,  8.217e-05
-0.15423,-0.98659,+0.05332, -49.443,  +1.528, 99.3900,  8.351e-05
