-0.70674,-0.09666,+0.70083, -86.106, +22.247, 99.5340,  2.554e-06
-0.70712,-0.09803,+0.70026, -86.054, +22.224, 99.5748,  2.587e-06
-0.70964,-0.09707,+0.69784, -86.105, +22.127, 99.6677,  2.633e-06
-0.70712,-0.09802,+0.70026, -86.054, +22.224, 99.4722,  2.546e-06
-0.70549,-0.10048,+0.70156, -85.947, +22.276, 99.4809,  2.463e-06
-0.70374,-0.10069,+0.70329, -85.929, +22.346, 99.4160,  2.540e-06
-0.70672,-0.09955,+0.70045, -85.991, +22.232, 99.5532,  2.672e-06
-0.70732,-0.09860,+0.69999, -86.032, +22.213, 99.6083,  2.741e-06
-0.71467,-0.09304,+0.69325, -86.291, +21.944, 99.6223,  2.595e-06
-0.70731,-0.09901,+0.69993, -86.016, +22.211, 99.5378,  2.700e-06
-0.70757,-0.10121,+0.69936, -85.930, +22.188, 99.5242,  2.818e-06
-0.70921,-0.09893,+0.69802, -86.029, +22.134, 99.5983,  2.720e-06
-0.70509,-0.10092,+0.70190, -85.927, +22.290, 99.4385,  2.603e-06
-0.70455,-0.10257,+0.70221, -85.858, +22.302, 99.4611,  2.776e-06
-0.70847,-0.09824,+0.69887, -86.053, +22.168, 99.5500,  2.783e-06
-0.70700,-0.09611,+0.70065, -86.129, +22.240, 99.4434,  2.430e-06
-0.70630,-0.10217,+0.70050, -85.885, +22.234, 99.4727,  2.793e-06
-0.71165,-0.09592,+0.69595, -86.162, +22.052, 99.6564,  2.741e-06
-0.70900,-0.09493,+0.69879, -86.187, +22.165, 99.6341,  2.592e-06
-0.70636,-0.09789,+0.70105, -86.055, +22.256, 99.5097,  2.548e-06
-0.70281,-0.09997,+0.70432, -85.952, +22.387, 99.4226,  2.360e-06
-0.70862,-0.09779,+0.69878, -86.072, +22.165, 99.5972,  2.643e-06
-0.70965,-0.09581,+0.69801, -86.156, +22.134, 99.6879,  2.633e-06
-0.70764,-0.09879,+0.69963, -86.026, +22.199, 99.4878,  2.689e-06
