1.1377,0.01734,0.95717,0.97547
1.1275,0.022438,0.96737,0.96782
1.1326,0.012241,0.96227,0.97547
1.1326,0.01734,0.96227,0.97037
1.1249,0.012241,0.96991,0.98057
1.1377,0.012241,0.95717,0.97547
1.1326,0.022438,0.96482,0.97547
1.1326,0.019889,0.96227,0.98312
1.1377,0.01734,0.95462,0.97547
1.1326,0.019889,0.96482,0.97547
1.13,0.012241,0.96227,0.98312
1.1402,0.024987,0.95717,0.96782
1.1275,0.01734,0.96482,0.97547
1.1377,0.01734,0.95462,0.97547
1.13,0.019889,0.96227,0.97547
1.1326,0.012241,0.96482,0.98312
1.1377,0.024987,0.95717,0.97037
1.1275,0.01734,0.96991,0.97547
1.13,0.019889,0.96482,0.97547
1.1326,0.024987,0.96227,0.96782
1.1249,0.01734,0.96737,0.98312
1.1326,0.0096918,0.95717,0.98312
1.1326,0.022438,0.95972,0.96782
1.1275,0.012241,0.96737,0.98312
1.1377,0.019889,0.95462,0.97547
1.1326,0.024987,0.96227,0.97547
1.1326,0.01734,0.96227,0.98312
1.1377,0.01734,0.95462,0.97547
1.1275,0.024987,0.96737,0.97547
1.1326,0.012241,0.96482,0.98312
1.1402,0.024987,0.95462,0.97037
1.1249,0.01734,0.96737,0.97547
1.1377,0.01479,0.95972,0.97547
1.1249,0.024987,0.96737,0.97037
1.1326,0.0096918,0.96482,0.98312
1.1402,0.022438,0.95717,0.97037
1.1275,0.019889,0.96227,0.97547
1.1402,0.01734,0.95462,0.97547
1.1326,0.01734,0.96227,0.97547
1.1377,0.012241,0.96227,0.98312
1.1326,0.022438,0.96227,0.97547
1.1326,0.012241,0.96227,0.98057
1.1377,0.01734,0.95717,0.97037
1.1224,0.01734,0.96991,0.97547
1.1326,0.01734,0.96227,0.97802
1.1326,0.024987,0.96227,0.97547
1.1326,0.0096918,0.96482,0.98312
1.1402,0.022438,0.96227,0.96782
1.1275,0.01734,0.96737,0.98312
1.13,0.01734,0.95717,0.97802
1.1326,0.01734,0.96991,0.97547
1.1377,0.0096918,0.95717,0.98057
1.1326,0.024987,0.95972,0.97037
1.1326,0.01734,0.96227,0.98312
1.1377,0.01734,0.96227,0.97547
1.1326,0.01734,0.96227,0.97547
1.1326,0.012241,0.96227,0.98057
1.1377,0.01734,0.96227,0.96782
1.1275,0.01479,0.96737,0.97547
1.1377,0.012241,0.95972,0.97547
1.1326,0.024987,0.96227,0.97037
1.1275,0.019889,0.96227,0.98057
1.1377,0.01734,0.96227,0.97547
1.1275,0.01734,0.96991,0.98312
1.1402,0.012241,0.95462,0.97547
1.1326,0.024987,0.96482,0.97037
1.1326,0.012241,0.96227,0.97547
1.1326,0.024987,0.95972,0.97037
1.1275,0.01734,0.96227,0.97547
1.1377,0.01734,0.95717,0.96782
1.1275,0.01734,0.96737,0.97547
1.1351,0.012241,0.95462,0.98567
1.1326,0.024987,0.96227,0.97037
1.1326,0.01734,0.96482,0.98567
1.1351,0.022438,0.95717,0.96782
1.1249,0.01734,0.96737,0.97547
1.13,0.01734,0.96482,0.97547
1.1275,0.024987,0.96227,0.96782
1.1326,0.012241,0.95972,0.98567
1.1326,0.024987,0.96227,0.97037
1.1249,0.0096918,0.96737,0.98057
1.1377,0.01734,0.95462,0.97547
1.1326,0.019889,0.96737,0.97547
1.1377,0.0096918,0.95462,0.98312
1.1326,0.024987,0.96227,0.97037
1.1249,0.0096918,0.96991,0.98057
1.1377,0.01734,0.95462,0.97547
1.1326,0.024987,0.96991,0.97292
1.13,0.0096918,0.96482,0.98057
1.1351,0.022438,0.95717,0.97037
1.1224,0.01734,0.96737,0.97547
1.1326,0.01479,0.96482,0.97547
1.1326,0.024987,0.95972,0.97292
1.1249,0.012241,0.96991,0.98312
1.1377,0.01734,0.95717,0.97547
1.1326,0.024987,0.96227,0.97547
1.13,0.01734,0.96227,0.98312
1.1377,0.01734,0.95717,0.97037
1.1275,0.01734,0.96991,0.97547
1.13,0.01479,0.96227,0.97547
1.13,0.022438,0.96227,0.97547
1.1326,0.012241,0.96227,0.98312
1.1326,0.022438,0.96227,0.97037
1.13,0.019889,0.96227,0.98312
1.1377,0.01734,0.95717,0.97292
1.1249,0.01734,0.96991,0.97547
1.13,0.01734,0.95462,0.97547
1.1249,0.022438,0.96737,0.97547
1.13,0.012241,0.96227,0.97547
1.1326,0.024987,0.96227,0.97037
1.1275,0.01734,0.96737,0.98312
1.1377,0.01734,0.95717,0.97802
1.13,0.01734,0.96227,0.97547
1.13,0.0096918,0.96227,0.98312
1.1377,0.01734,0.95717,0.97037
1.1249,0.01734,0.96991,0.97547
1.1275,0.012241,0.96482,0.97802
1.1326,0.01734,0.96227,0.97037
1.1249,0.0096918,0.96737,0.98312
1.1377,0.01734,0.95462,0.97547
1.13,0.01734,0.96227,0.96782
1.1326,0.01734,0.96227,0.98312
1.1402,0.024987,0.95462,0.97037
1.1275,0.01734,0.96737,0.97547
1.13,0.01734,0.96227,0.97547
1.1326,0.024987,0.96227,0.97037
1.1326,0.012241,0.96227,0.98312
1.1326,0.019889,0.95462,0.97547
1.1249,0.01734,0.96737,0.98312
1.1351,0.01734,0.95717,0.97547
1.1275,0.024987,0.96737,0.97802
1.1326,0.012241,0.96227,0.97547
1.13,0.024987,0.96227,0.97037
1.1249,0.01734,0.96737,0.98312
1.1351,0.019889,0.95462,0.97547
1.13,0.01734,0.95972,0.97547
1.13,0.012241,0.95717,0.98312
1.13,0.024987,0.96227,0.97037
1.1249,0.01479,0.96482,0.98312
1.1351,0.01734,0.95717,0.97547
1.1275,0.01734,0.96991,0.97802
1.1377,0.012241,0.95717,0.97547
1.13,0.024987,0.96227,0.97547
1.1326,0.01734,0.96227,0.98312
1.1351,0.01479,0.95462,0.97802
1.1326,0.024987,0.96737,0.97037
1.1249,0.0096918,0.96737,0.98312
1.1377,0.01734,0.95717,0.97037
1.1224,0.024987,0.96737,0.97037
1.1326,0.01479,0.96227,0.98312
1.13,0.01734,0.95972,0.97547
1.1249,0.01734,0.96737,0.98312
1.1377,0.0096918,0.96227,0.97802
1.1326,0.024987,0.96227,0.97037
1.1224,0.012241,0.96991,0.98057
1.1351,0.01734,0.95462,0.97547
1.1326,0.024987,0.95972,0.97547
1.1326,0.01479,0.95972,0.98567
1.1351,0.024987,0.95462,0.97037
1.1249,0.01734,0.96737,0.97547
1.13,0.0096918,0.96227,0.97547
1.1326,0.01734,0.95972,0.96782
1.1275,0.01734,0.96737,0.97547
1.13,0.01734,0.96227,0.97547
1.13,0.022438,0.96227,0.97037
1.1224,0.012241,0.96737,0.98312
1.1351,0.01734,0.95462,0.97547
1.1224,0.022438,0.96737,0.97547
1.1326,0.0096918,0.96227,0.97802
1.1326,0.01734,0.95462,0.97037
1.13,0.01734,0.95972,0.97547
1.1377,0.01734,0.95717,0.97037
1.1249,0.024987,0.96991,0.97547
1.13,0.012241,0.96227,0.97547
1.13,0.024987,0.96227,0.97292
1.1249,0.0096918,0.96737,0.98567
1.1377,0.019889,0.95462,0.97547
1.1249,0.024987,0.96737,0.97547
1.13,0.0096918,0.95972,0.98057
1.1351,0.024987,0.95462,0.96782
1.1249,0.01734,0.96482,0.97547
1.1377,0.012241,0.95462,0.98312
1.1326,0.022438,0.96227,0.97037
1.1249,0.01734,0.96227,0.97547
1.1377,0.01734,0.95462,0.97547
1.1249,0.022438,0.96991,0.97292
1.13,0.012241,0.96227,0.98567
1.13,0.019889,0.95717,0.97547
1.1224,0.01734,0.96737,0.97802
1.13,0.012241,0.96227,0.98312
1.1377,0.024987,0.95462,0.96782
1.1249,0.01734,0.96991,0.97547
1.1377,0.01734,0.95462,0.97547
1.1249,0.022438,0.96737,0.97037
1.13,0.0096918,0.96227,0.98312
1.1351,0.024987,0.95462,0.97037
1.1326,0.019889,0.96737,0.97547
1.13,0.01734,0.96227,0.97547
1.1224,0.024987,0.95972,0.97037
1.1224,0.012241,0.96227,0.98312
1.1351,0.01734,0.95717,0.97292
1.1326,0.01734,0.96227,0.97547
1.13,0.012241,0.96227,0.98312
1.1377,0.01734,0.95462,0.97292
1.1249,0.019889,0.96991,0.97547
1.13,0.0096918,0.96227,0.98312
1.1351,0.027537,0.95462,0.97292
1.1249,0.01734,0.95972,0.97802
1.1377,0.01734,0.95717,0.97802
1.1249,0.024987,0.96737,0.97037
1.1275,0.012241,0.96227,0.98057
1.1326,0.01734,0.95972,0.97547
1.1249,0.01734,0.96737,0.97547
1.1351,0.012241,0.95462,0.97547
1.13,0.022438,0.96737,0.97037
1.13,0.012241,0.95972,0.97547
1.13,0.024987,0.96227,0.97292
1.1249,0.012241,0.96737,0.98312
1.1351,0.01734,0.96227,0.97802
1.1249,0.01734,0.96737,0.97802
1.1351,0.0096918,0.95462,0.97547
1.13,0.022438,0.96227,0.97547
1.13,0.0096918,0.95972,0.98312
1.1351,0.01734,0.95972,0.97037
1.1249,0.01734,0.96482,0.97547
1.1275,0.01734,0.96227,0.97547
1.1326,0.024987,0.95972,0.97037
1.1224,0.01734,0.96482,0.97547
1.1351,0.019889,0.95462,0.97802
1.1224,0.022438,0.95972,0.96782
1.1249,0.0096918,0.96737,0.98057
1.1351,0.01734,0.95462,0.97802
1.13,0.01734,0.95972,0.97802
1.1275,0.01734,0.96482,0.98312
1.1402,0.024987,0.95462,0.96782
1.1224,0.01734,0.96482,0.98312
1.1351,0.012241,0.95462,0.97802
1.13,0.01479,0.96227,0.97802
1.1275,0.012241,0.96227,0.98312
1.1351,0.024987,0.95462,0.97037
1.1224,0.024987,0.96227,0.97547
1.13,0.012241,0.95462,0.98312
1.1351,0.024987,0.95717,0.97037
1.1249,0.019889,0.96737,0.97547
1.13,0.0096918,0.96227,0.98312
1.1326,0.019889,0.96227,0.97037
1.1224,0.01734,0.96737,0.97547
1.13,0.01734,0.96227,0.97037
1.13,0.022438,0.96227,0.97292
1.1249,0.012241,0.96737,0.98567
1.1351,0.01734,0.95972,0.97802
1.1224,0.01734,0.96737,0.97547
1.1351,0.01734,0.95462,0.97547
1.13,0.024987,0.95972,0.97037
1.13,0.0096918,0.95972,0.97547
1.13,0.01734,0.95972,0.97037
1.1249,0.0096918,0.96482,0.98057
1.1351,0.01734,0.95972,0.97802
1.1224,0.01734,0.96737,0.97802
1.1351,0.012241,0.95462,0.97802
1.13,0.01734,0.96227,0.97802
1.13,0.01734,0.95972,0.98312
1.1377,0.01734,0.95462,0.97037
1.13,0.01734,0.96737,0.97547
1.1377,0.01734,0.95462,0.97547
1.13,0.01734,0.95972,0.97547
1.13,0.01479,0.95462,0.98312
1.1275,0.024987,0.96227,0.97037
1.1326,0.01734,0.95972,0.98057
1.1377,0.024987,0.95717,0.97037
1.1249,0.019889,0.96737,0.98312
1.1326,0.01734,0.95462,0.97802
1.13,0.01734,0.95972,0.97547
1.1351,0.0096918,0.95717,0.98567
1.1249,0.024987,0.95972,0.96782
1.13,0.012241,0.96227,0.97547
1.13,0.024987,0.95972,0.97292
1.1249,0.01734,0.96227,0.97547
1.1351,0.019889,0.95462,0.97547
1.1249,0.024987,0.96737,0.96782
1.13,0.0096918,0.96482,0.97802
1.1326,0.01734,0.95972,0.97037
1.1326,0.01734,0.96227,0.97547
1.1351,0.022438,0.95462,0.97037
1.1275,0.01734,0.96737,0.97547
1.1326,0.019889,0.96227,0.97547
1.1326,0.024987,0.96227,0.97037
1.1224,0.0096918,0.96737,0.98312
1.1351,0.01734,0.95462,0.97802
1.13,0.019889,0.96227,0.97547
1.13,0.0096918,0.95972,0.98567
1.1377,0.022438,0.95207,0.97037
1.1249,0.01734,0.96737,0.98057
1.1351,0.012241,0.95462,0.97547
1.13,0.019889,0.95972,0.97547
1.13,0.012241,0.96227,0.98312
1.1377,0.022438,0.95462,0.97292
1.1249,0.01734,0.96737,0.97547
1.13,0.01734,0.96227,0.97547
1.13,0.024987,0.95972,0.96782
1.1224,0.0096918,0.96482,0.98312
1.1351,0.01734,0.95462,0.97802
1.1326,0.01734,0.96227,0.97547
1.13,0.0096918,0.95717,0.98312
1.1351,0.024987,0.95462,0.97037
1.1224,0.01479,0.96227,0.97802
1.1326,0.01734,0.96227,0.97802
1.1249,0.024987,0.96737,0.97037
1.1224,0.0096918,0.96737,0.98057
1.1326,0.01734,0.95462,0.97547
1.13,0.019889,0.96227,0.97802
1.13,0.012241,0.96227,0.98312
1.1377,0.024987,0.95462,0.97292
1.1275,0.01734,0.96737,0.97547
1.1326,0.01734,0.96227,0.97547
1.1326,0.024987,0.96227,0.97037
1.1326,0.01734,0.96227,0.98312
1.1377,0.01479,0.95462,0.97037
1.1249,0.024987,0.96737,0.97547
1.13,0.01734,0.96227,0.97547
1.1326,0.024987,0.95972,0.97292
1.1224,0.01734,0.96482,0.98057
1.1377,0.012241,0.95462,0.97547
1.1326,0.01734,0.95972,0.97547
1.13,0.0096918,0.96227,0.98057
1.1351,0.022438,0.95462,0.97037
1.1224,0.01734,0.96737,0.97547
1.1326,0.01734,0.96227,0.97547
1.1326,0.022438,0.96737,0.97037
1.1326,0.012241,0.96227,0.98312
1.1377,0.022438,0.95462,0.97037
1.1249,0.012241,0.96991,0.98312
1.1377,0.01734,0.95462,0.97802
1.13,0.01734,0.96737,0.97547
1.1326,0.01734,0.96227,0.97802
1.13,0.022438,0.96227,0.97037
1.1249,0.012241,0.96737,0.98312
1.13,0.01734,0.95972,0.97547
1.1249,0.01734,0.96482,0.97547
1.1351,0.0096918,0.95717,0.97547
1.13,0.024987,0.95972,0.97547
1.13,0.0096918,0.95972,0.98312
1.1351,0.024987,0.95462,0.97292
1.1224,0.019889,0.96227,0.97547
1.1351,0.01734,0.95462,0.97802
1.1326,0.01734,0.96227,0.97547
1.13,0.0096918,0.96227,0.98312
1.13,0.024987,0.96227,0.97037
1.1249,0.01734,0.95972,0.97547
1.1326,0.01734,0.95462,0.97547
1.13,0.019889,0.96227,0.97547
1.1377,0.0096918,0.95207,0.98567
1.13,0.024987,0.95972,0.97547
1.13,0.0096918,0.95972,0.98312
1.1377,0.022438,0.95462,0.97037
1.1249,0.01734,0.96737,0.97547
1.1377,0.012241,0.95462,0.97547
1.13,0.022438,0.96737,0.97037
1.13,0.0096918,0.96227,0.98312
1.1326,0.01734,0.96227,0.97547
1.1249,0.01734,0.96737,0.98312
1.1377,0.01734,0.95717,0.97802
1.1249,0.01734,0.96737,0.98567
1.1377,0.012241,0.96227,0.97547
1.13,0.024987,0.96482,0.97037
1.1249,0.012241,0.96991,0.98312
1.13,0.01479,0.95972,0.97547
1.1249,0.01734,0.96737,0.97547
1.1351,0.012241,0.95717,0.97547
1.1326,0.024987,0.96227,0.97292
1.1249,0.012241,0.96737,0.98057
1.1377,0.019889,0.95462,0.97547
1.1249,0.01734,0.96737,0.97547
1.1351,0.012241,0.95462,0.98312
1.1326,0.022438,0.95972,0.97037
1.13,0.019889,0.96227,0.98312
1.1377,0.01734,0.95462,0.97547
1.1326,0.024987,0.96227,0.97037
1.13,0.01734,0.96227,0.98312
1.1351,0.01734,0.95717,0.96782
1.1249,0.024987,0.96737,0.97802
1.1326,0.012241,0.96227,0.97802
1.1326,0.019889,0.96227,0.97292
1.1249,0.01734,0.96737,0.98567
1.1377,0.012241,0.95462,0.97547
1.1326,0.022438,0.95972,0.96782
1.13,0.019889,0.96227,0.98312
1.1351,0.024987,0.95462,0.97037
1.1249,0.024987,0.96737,0.97547
1.13,0.01734,0.96227,0.97547
1.1326,0.024987,0.96227,0.97037
1.1224,0.0096918,0.96737,0.98312
1.1351,0.01734,0.95462,0.97802
1.13,0.01734,0.96227,0.97547
1.1326,0.0096918,0.95462,0.98312
1.13,0.024987,0.95972,0.97037
1.13,0.01734,0.95972,0.98312
1.1377,0.01734,0.95462,0.97802
1.1326,0.019889,0.96227,0.97547
1.13,0.012241,0.96227,0.98312
1.1351,0.022438,0.95717,0.97037
1.1249,0.01734,0.96737,0.97547
1.13,0.0096918,0.95462,0.98567
1.1326,0.024987,0.96227,0.97037
1.13,0.01734,0.96227,0.97802
1.1377,0.01734,0.95717,0.97037
1.1326,0.01734,0.95972,0.97547
1.1326,0.012241,0.95717,0.98567
1.1326,0.024987,0.96227,0.97547
1.1326,0.019889,0.96227,0.98567
1.1377,0.022438,0.95717,0.97037
1.1249,0.01734,0.96737,0.98312
1.1377,0.012241,0.95717,0.97547
1.1326,0.024987,0.95972,0.97292
1.13,0.019889,0.96227,0.98567
1.1351,0.024987,0.95717,0.97037
1.1224,0.01734,0.96991,0.97547
1.13,0.01734,0.96227,0.97547
1.13,0.022438,0.96227,0.97292
1.1275,0.0096918,0.96991,0.98057
1.1377,0.01734,0.96227,0.97547
1.1326,0.01734,0.96227,0.97547
1.1326,0.012241,0.96227,0.98057
1.1377,0.01734,0.95462,0.97037
1.1275,0.01734,0.96991,0.97547
1.1326,0.019889,0.96227,0.97547
1.13,0.024987,0.96227,0.97037
1.1249,0.0096918,0.96737,0.98312
1.1377,0.01734,0.96227,0.97547
1.1326,0.01734,0.95972,0.97547
1.13,0.0096918,0.96227,0.98057
1.1351,0.024987,0.95717,0.97037
1.1224,0.024987,0.96737,0.97547
1.13,0.01734,0.96227,0.97547
1.1326,0.01734,0.96227,0.96782
1.1249,0.019889,0.96737,0.97547
1.13,0.0096918,0.96227,0.98057
1.1351,0.024987,0.95462,0.97037
1.13,0.01734,0.96737,0.97547
1.13,0.01479,0.96227,0.97547
1.1326,0.024987,0.96227,0.96782
1.1224,0.0096918,0.96737,0.98312
1.1377,0.0096918,0.96227,0.97547
1.1326,0.022438,0.96227,0.97037
1.1249,0.012241,0.96737,0.98312
1.1326,0.01734,0.95462,0.97802
1.1326,0.01734,0.96227,0.97547
1.1326,0.012241,0.96227,0.98057
1.1326,0.024987,0.96227,0.97037
1.13,0.019889,0.96737,0.97547
1.1351,0.01479,0.95462,0.97547
1.1326,0.01734,0.96227,0.97802
1.1326,0.0096918,0.96227,0.98312
1.1351,0.019889,0.95717,0.97037
1.1249,0.024987,0.96737,0.97547
1.1326,0.0096918,0.96227,0.98567
1.1326,0.01479,0.96227,0.96782
1.1249,0.01734,0.96737,0.98312
1.1351,0.012241,0.95462,0.98312
1.1326,0.024987,0.95972,0.97802
1.1275,0.0096918,0.96991,0.98057
1.1351,0.01734,0.95462,0.97292
1.1326,0.024987,0.96737,0.97037
1.13,0.0096918,0.96227,0.97547
1.1326,0.01734,0.95972,0.97037
1.1249,0.012241,0.96737,0.97802
1.1377,0.01734,0.95462,0.97547
1.1326,0.01479,0.96227,0.97547
1.13,0.0096918,0.96227,0.98057
1.1377,0.024987,0.95462,0.96782
1.1224,0.019889,0.96482,0.97547
1.1326,0.012241,0.96227,0.98312
1.13,0.019889,0.96227,0.97547
1.1275,0.01734,0.96991,0.98312
1.13,0.012241,0.96227,0.98312
1.1351,0.024987,0.95462,0.97037
1.1249,0.01734,0.96737,0.97547
1.1326,0.01734,0.95972,0.97547
1.1326,0.024987,0.96737,0.97037
1.13,0.01734,0.96227,0.98312
1.1377,0.019889,0.95972,0.97547
1.13,0.01734,0.96227,0.97547
1.13,0.012241,0.96227,0.98312
1.1351,0.022438,0.95462,0.96782
1.1249,0.01734,0.96737,0.98312
1.1326,0.0096918,0.95207,0.98312
1.1377,0.01734,0.96227,0.96782
1.1249,0.01734,0.96737,0.97547
1.13,0.012241,0.96482,0.98312
1.1377,0.024987,0.95717,0.97037
1.1249,0.022438,0.96482,0.97547
1.13,0.01734,0.96227,0.98312
1.1351,0.01734,0.95972,0.97547
1.1249,0.01479,0.96482,0.97547
1.1275,0.01734,0.96227,0.97547
1.13,0.024987,0.96227,0.97037
1.1275,0.0096918,0.96482,0.98312
1.1351,0.01734,0.95717,0.97547
1.1249,0.01734,0.96737,0.97547
1.1351,0.0096918,0.95462,0.97547
