+0.25573,+0.96055,-0.10929, +37.546,  -3.137, 99.1852,  7.380e-06
+0.25964,+0.96006,-0.10429, +37.434,  -2.993, 99.2679,  7.168e-06
+0.26221,+0.95961,-0.10193, +37.359,  -2.925, 98.9048,  7.399e-06
+0.25618,+0.96084,-0.10564, +37.535,  -3.032, 99.2639,  6.836e-06
+0.26426,+0.95918,-0.10069, +37.298,  -2.889, 99.0039,  7.134e-06
+0.25730,+0.96068,-0.10438, +37.503,  -2.996, 98.8636,  6.890e-06
+0.25854,+0.96044,-0.10349, +37.467,  -2.970, 99.2074,  7.314e-06
+0.26443,+0.95903,-0.10170, +37.292,  -2.918, 98.8890,  7.127e-06
+0.26105,+0.95951,-0.10581, +37.390,  -3.037, 98.9504,  7.214e-06
+0.26138,+0.95978,-0.10248, +37.383,  -2.941, 99.0517,  6.945e-06
+0.25768,+0.96035,-0.10643, +37.490,  -3.055, 99.0127,  6.926e-06
+0.26037,+0.95986,-0.10434, +37.412,  -2.995, 99.1040,  6.609e-06
+0.26176,+0.95937,-0.10528, +37.369,  -3.022, 98.7980,  6.663e-06
+0.25932,+0.96017,-0.10406, +37.443,  -2.986, 98.8527,  6.717e-06
+0.26314,+0.95933,-0.10220, +37.331,  -2.933, 98.8680,  6.384e-06
+0.25784,+0.96051,-0.10461, +37.487,  -3.002, 98.8372,  6.565e-06
+0.26040,+0.95973,-0.10542, +37.410,  -3.026, 99.1846,  6.508e-06
+0.26074,+0.95974,-0.10447, +37.400,  -2.998, 99.2430,  6.653e-06
+0.26211,+0.95931,-0.10497, +37.359,  -3.013, 98.8109,  6.544e-06
+0.25946,+0.96014,-0.10394, +37.439,  -2.983, 99.0403,  6.626e-06
+0.26208,+0.95947,-0.10359, +37.361,  -2.973, 98.8424,  6.782e-06
+0.26347,+0.95937,-0.10097, +37.322,  -2.898, 98.9793,  6.587e-06
+0.26186,+0.95961,-0.10287, +37.368,  -2.952, 98.5498,  7.004e-06
+0.25621,+0.96093,-0.10478, +37.535,  -3.007, 98.9623,  6.932e-06
+0.26236,+0.95955,-0.10218, +37.354,  -2.932, 98.9803,  6.874e-06
+0.25693,+0.96084,-0.10382, +37.515,  -2.980, 99.1046,  6.734e-06
+0.26231,+0.95940,-0.10368, +37.354,  -2.976, 98.9189,  6.551e-06
+0.25902,+0.96000,-0.10635, +37.450,  -3.052, 99.0795,  6.361e-06
+0.25820,+0.96012,-0.10722, +37.474,  -3.078, 98.7636,  6.001e-06
+0.26173,+0.95939,-0.10517, +37.370,  -3.018, 99.0946,  5.952e-06
+0.25913,+0.96003,-0.10582, +37.447,  -3.037, 98.7944,  6.057e-06
+0.26337,+0.95921,-0.10270, +37.323,  -2.947, 98.9209,  6.474e-06
+0.25966,+0.96008,-0.10403, +37.433,  -2.986, 98.9128,  6.699e-06
+0.26303,+0.95914,-0.10429, +37.332,  -2.993, 99.0771,  6.669e-06
+0.26161,+0.95974,-0.10226, +37.376,  -2.935, 98.8286,  6.485e-06
+0.25760,+0.96022,-0.10780, +37.491,  -3.094, 99.1162,  6.733e-06
+0.26241,+0.95948,-0.10268, +37.352,  -2.947, 99.1114,  7.134e-06
+0.26366,+0.95921,-0.10201, +37.315,  -2.928, 98.7290,  7.219e-06
+0.26230,+0.95947,-0.10307, +37.355,  -2.958, 98.8376,  7.224e-06
