+0.05915,+0.05480,-0.99674, +21.408, -42.687, 99.4330,  1.567e-05
+0.05929,+0.05381,-0.99679, +21.114, -42.704, 99.4437,  1.640e-05
+0.06371,+0.05460,-0.99647, +20.299, -42.593, 99.3887,  1.630e-05
+0.06023,+0.05464,-0.99669, +21.106, -42.668, 99.4365,  1.604e-05
+0.05970,+0.05301,-0.99681, +20.800, -42.710, 99.4005,  1.593e-05
+0.05773,+0.05316,-0.99692, +21.318, -42.749, 99.4638,  1.513e-05
+0.05647,+0.05325,-0.99698, +21.660, -42.774, 99.4340,  1.554e-05
+0.06080,+0.05324,-0.99673, +20.604, -42.682, 99.3583,  1.562e-05
+0.06413,+0.05707,-0.99631, +20.834, -42.538, 99.4332,  1.568e-05
+0.05780,+0.05345,-0.99690, +21.380, -42.742, 99.4541,  1.609e-05
+0.06220,+0.05386,-0.99661, +20.443, -42.640, 99.4533,  1.640e-05
+0.05989,+0.05413,-0.99674, +21.054, -42.685, 99.4294,  1.643e-05
+0.05977,+0.05382,-0.99676, +21.002, -42.693, 99.3946,  1.495e-05
+0.06137,+0.05482,-0.99661, +20.887, -42.640, 99.4015,  1.476e-05
+0.06335,+0.05331,-0.99657, +20.040, -42.625, 99.3287,  1.460e-05
+0.06274,+0.05584,-0.99647, +20.835, -42.591, 99.3475,  1.505e-05
+0.06262,+0.05382,-0.99659, +20.339, -42.632, 99.3915,  1.571e-05
+0.05931,+0.05500,-0.99672, +21.422, -42.680, 99.4431,  1.565e-05
+0.05640,+0.05288,-0.99701, +21.576, -42.783, 99.3930,  1.561e-05
+0.05077,+0.05321,-0.99729, +23.172, -42.891, 99.6063,  1.488e-05
+0.05974,+0.05367,-0.99677, +20.968, -42.697, 99.4109,  1.576e-05
+0.05964,+0.05332,-0.99680, +20.897, -42.706, 99.3697,  1.547e-05
+0.06274,+0.05596,-0.99646, +20.865, -42.589, 99.4243,  1.577e-05
+0.06517,+0.05457,-0.99638, +19.969, -42.562, 99.3499,  1.619e-05
+0.04896,+0.05193,-0.99745, +23.344, -42.953, 99.5368,  1.581e-05
+0.06170,+0.05225,-0.99673, +20.130, -42.681, 99.3385,  1.496e-05
+0.05810,+0.05480,-0.99681, +21.661, -42.710, 99.4414,  1.668e-05
+0.06122,+0.05382,-0.99667, +20.661, -42.662, 99.3462,  1.496e-05
+0.06213,+0.05463,-0.99657, +20.661, -42.627, 99.4563,  1.672e-05
+0.06230,+0.05611,-0.99648, +21.004, -42.595, 99.4287,  1.578e-05
+0.05988,+0.05336,-0.99678, +20.850, -42.700, 99.3886,  1.567e-05
+0.05028,+0.05360,-0.99730, +23.416, -42.893, 99.5417,  1.544e-05
+0.06090,+0.05307,-0.99673, +20.535, -42.683, 99.3505,  1.609e-05
+0.05598,+0.05422,-0.99696, +22.042, -42.765, 99.4498,  1.593e-05
+0.05940,+0.05294,-0.99683, +20.853, -42.718, 99.4123,  1.578e-05
+0.06708,+0.05697,-0.99612, +20.169, -42.475, 99.3568,  1.457e-05
+0.06322,+0.05269,-0.99661, +19.902, -42.640, 99.3868,  1.656e-05
+0.05083,+0.05309,-0.99729, +23.123, -42.892, 99.5287,  1.644e-05
+0.06327,+0.05651,-0.99639, +20.886, -42.567, 99.4217,  1.587e-05
+0.06104,+0.05302,-0.99673, +20.489, -42.681, 99.3409,  1.578e-05
+0.06831,+0.05625,-0.99608, +19.736, -42.462, 99.4030,  1.506e-05
+0.06024,+0.05350,-0.99675, +20.805, -42.689, 99.4001,  1.560e-05
+0.06204,+0.05480,-0.99657, +20.728, -42.626, 99.4435,  1.517e-05
+0.06399,+0.05415,-0.99648, +20.120, -42.596, 99.3197,  1.536e-05
+0.06302,+0.05586,-0.99645, +20.776, -42.585, 99.3979,  1.592e-05
+0.05882,+0.05314,-0.99685, +21.047, -42.727, 99.3921,  1.580e-05
+0.05761,+0.05352,-0.99690, +21.448, -42.745, 99.4570,  1.559e-05
+0.06254,+0.05526,-0.99651, +20.732, -42.606, 99.4135,  1.617e-05
+0.06091,+0.05295,-0.99674, +20.501, -42.685, 99.4384,  1.585e-05
+0.06212,+0.05508,-0.99655, +20.780, -42.619, 99.4478,  1.526e-05
+0.06027,+0.05546,-0.99664, +21.309, -42.651, 99.4264,  1.541e-05
+0.06398,+0.05633,-0.99636, +20.681, -42.555, 99.4444,  1.452e-05
+0.06668,+0.05521,-0.99625, +19.813, -42.517, 99.3763,  1.572e-05
+0.07260,+0.05775,-0.99569, +19.250, -42.339, 99.3195,  1.478e-05
+0.06611,+0.05691,-0.99619, +20.362, -42.498, 99.3972,  1.542e-05
+0.06172,+0.05480,-0.99659, +20.801, -42.633, 99.4729,  1.517e-05
+0.06059,+0.05499,-0.99665, +21.112, -42.653, 99.4122,  1.503e-05
+0.06360,+0.05326,-0.99655, +19.972, -42.621, 99.3411,  1.618e-05
+0.06834,+0.05339,-0.99623, +18.999, -42.513, 99.3389,  1.675e-05
+0.05796,+0.05395,-0.99686, +21.474, -42.729, 99.4234,  1.650e-05
+0.05821,+0.05241,-0.99693, +21.000, -42.754, 99.4172,  1.671e-05
+0.05677,+0.05360,-0.99695, +21.678, -42.761, 99.4535,  1.545e-05
+0.05261,+0.05343,-0.99718, +22.723, -42.850, 99.4217,  1.547e-05
+0.06161,+0.05284,-0.99670, +20.309, -42.672, 99.3916,  1.599e-05
+0.06500,+0.05511,-0.99636, +20.145, -42.556, 99.4433,  1.581e-05
+0.06174,+0.05455,-0.99660, +20.732, -42.637, 99.3555,  1.564e-05
+0.05453,+0.05150,-0.99718, +21.683, -42.849, 99.4298,  1.649e-05
+0.05682,+0.05363,-0.99694, +21.672, -42.759, 99.4532,  1.597e-05
+0.05801,+0.05150,-0.99699, +20.798, -42.775, 99.3282,  1.609e-05
+0.06473,+0.05481,-0.99640, +20.128, -42.567, 99.4188,  1.608e-05
+0.05451,+0.05258,-0.99713, +21.984, -42.828, 99.4685,  1.660e-05
+0.06416,+0.05474,-0.99644, +20.234, -42.581, 99.4693,  1.643e-05
+0.06711,+0.05498,-0.99623, +19.662, -42.512, 99.3592,  1.672e-05
+0.06187,+0.05399,-0.99662, +20.553, -42.645, 99.4411,  1.679e-05
+0.05806,+0.05580,-0.99675, +21.933, -42.691, 99.4604,  1.572e-05
+0.06336,+0.05335,-0.99656, +20.050, -42.624, 99.3762,  1.592e-05
+0.06039,+0.05556,-0.99663, +21.309, -42.647, 99.3732,  1.509e-05
+0.06514,+0.05636,-0.99628, +20.435, -42.529, 99.3967,  1.744e-05
+0.05582,+0.05507,-0.99692, +22.306, -42.751, 99.4903,  1.569e-05
+0.05622,+0.05318,-0.99700, +21.703, -42.781, 99.4320,  1.603e-05
+0.06002,+0.05470,-0.99670, +21.174, -42.671, 99.4539,  1.574e-05
+0.06462,+0.05692,-0.99629, +20.686, -42.530, 99.3469,  1.547e-05
+0.06389,+0.05541,-0.99642, +20.468, -42.574, 99.4205,  1.587e-05
+0.05770,+0.05510,-0.99681, +21.839, -42.712, 99.3977,  1.533e-05
