+0.14164,+0.06791,-0.98759, +12.808, -40.481, 99.7232,  6.149e-05
+0.15173,+0.06830,-0.98606, +12.117, -40.211, 99.6896,  6.150e-05
+0.14655,+0.06867,-0.98682, +12.553, -40.343, 99.7078,  6.215e-05
+0.14582,+0.06822,-0.98696, +12.537, -40.368, 99.7006,  6.231e-05
+0.14717,+0.06808,-0.98676, +12.412, -40.334, 99.6917,  6.144e-05
+0.14755,+0.06905,-0.98664, +12.539, -40.312, 99.7040,  6.058e-05
+0.14589,+0.06819,-0.98695, +12.526, -40.366, 99.7237,  6.112e-05
+0.14764,+0.06902,-0.98663, +12.528, -40.310, 99.7174,  6.010e-05
+0.14558,+0.06880,-0.98695, +12.648, -40.367, 99.7096,  6.112e-05
+0.14443,+0.06948,-0.98707, +12.846, -40.389, 99.7218,  6.090e-05
+0.14461,+0.06726,-0.98720, +12.471, -40.411, 99.7078,  6.216e-05
+0.14890,+0.06954,-0.98640, +12.517, -40.271, 99.7294,  6.122e-05
+0.14819,+0.06896,-0.98655, +12.477, -40.297, 99.7367,  6.077e-05
+0.14511,+0.06828,-0.98706, +12.600, -40.386, 99.7128,  6.113e-05
+0.14630,+0.06877,-0.98685, +12.588, -40.349, 99.6931,  6.002e-05
+0.13895,+0.06781,-0.98797, +13.007, -40.553, 99.6888,  6.091e-05
+0.14663,+0.06924,-0.98676, +12.638, -40.334, 99.6735,  5.979e-05
+0.14923,+0.06805,-0.98646, +12.257, -40.280, 99.6709,  6.068e-05
+0.14704,+0.06896,-0.98672, +12.563, -40.327, 99.7151,  5.959e-05
+0.14649,+0.06847,-0.98684, +12.525, -40.347, 99.7152,  6.126e-05
+0.14520,+0.06903,-0.98699, +12.713, -40.374, 99.6814,  6.036e-05
+0.14811,+0.06831,-0.98661, +12.380, -40.306, 99.6638,  5.976e-05
+0.14515,+0.06964,-0.98696, +12.815, -40.368, 99.6873,  5.946e-05
+0.14682,+0.06873,-0.98677, +12.542, -40.335, 99.6805,  6.088e-05
+0.14678,+0.06807,-0.98682, +12.440, -40.344, 99.7117,  6.142e-05
+0.14572,+0.06900,-0.98692, +12.670, -40.361, 99.7317,  5.977e-05
+0.14690,+0.07031,-0.98665, +12.789, -40.313, 99.7252,  5.912e-05
+0.14230,+0.06808,-0.98748, +12.784, -40.462, 99.6947,  6.042e-05
+0.14696,+0.06865,-0.98676, +12.519, -40.333, 99.6648,  5.999e-05
+0.14309,+0.06993,-0.98724, +13.023, -40.418, 99.6979,  5.875e-05
+0.14390,+0.07048,-0.98708, +13.048, -40.390, 99.7116,  5.934e-05
+0.14400,+0.06972,-0.98712, +12.918, -40.397, 99.7221,  5.968e-05
+0.14632,+0.06984,-0.98677, +12.757, -40.335, 99.7164,  5.859e-05
+0.14654,+0.06880,-0.98681, +12.575, -40.342, 99.6856,  6.003e-05
+0.14455,+0.06831,-0.98714, +12.648, -40.400, 99.6758,  6.228e-05
+0.14675,+0.06868,-0.98679, +12.539, -40.338, 99.6841,  6.242e-05
+0.14682,+0.06812,-0.98681, +12.445, -40.343, 99.6930,  6.232e-05
+0.14639,+0.06866,-0.98684, +12.565, -40.347, 99.6869,  6.225e-05
+0.14651,+0.06817,-0.98686, +12.476, -40.350, 99.7308,  6.198e-05
+0.15047,+0.06784,-0.98628, +12.135, -40.250, 99.6952,  6.150e-05
+0.14571,+0.06805,-0.98698, +12.517, -40.373, 99.6853,  5.995e-05
+0.14679,+0.06834,-0.98680, +12.482, -40.341, 99.6845,  6.029e-05
+0.14739,+0.06811,-0.98673, +12.400, -40.328, 99.6863,  6.054e-05
+0.14555,+0.06915,-0.98693, +12.706, -40.364, 99.6901,  6.015e-05
+0.14804,+0.06769,-0.98666, +12.286, -40.316, 99.6747,  5.996e-05
+0.14538,+0.06844,-0.98701, +12.605, -40.377, 99.6825,  5.952e-05
+0.14630,+0.06851,-0.98686, +12.547, -40.352, 99.6868,  6.012e-05
+0.14555,+0.06829,-0.98699, +12.567, -40.374, 99.7023,  6.059e-05
+0.14898,+0.06903,-0.98643, +12.430, -40.275, 99.7125,  5.963e-05
+0.14645,+0.06760,-0.98691, +12.389, -40.359, 99.7021,  6.100e-05
+0.14419,+0.06861,-0.98717, +12.724, -40.406, 99.6890,  5.869e-05
+0.14759,+0.06871,-0.98666, +12.483, -40.315, 99.6667,  5.957e-05
+0.15082,+0.06913,-0.98614, +12.312, -40.225, 99.6730,  5.883e-05
+0.14562,+0.06762,-0.98703, +12.454, -40.380, 99.6958,  5.930e-05
+0.14413,+0.06757,-0.98725, +12.559, -40.420, 99.6852,  5.988e-05
+0.14792,+0.06944,-0.98656, +12.575, -40.298, 99.6766,  5.820e-05
+0.14945,+0.06896,-0.98636, +12.385, -40.263, 99.6772,  6.056e-05
+0.14430,+0.06864,-0.98715, +12.720, -40.402, 99.6948,  6.085e-05
+0.14460,+0.06873,-0.98710, +12.710, -40.394, 99.7052,  6.022e-05
+0.14618,+0.06894,-0.98685, +12.625, -40.349, 99.6932,  6.083e-05
+0.14170,+0.06875,-0.98752, +12.940, -40.469, 99.6839,  5.846e-05
+0.14549,+0.06978,-0.98690, +12.812, -40.357, 99.6539,  5.830e-05
+0.14553,+0.06861,-0.98697, +12.620, -40.371, 99.6806,  5.919e-05
+0.14569,+0.06875,-0.98694, +12.631, -40.365, 99.7052,  6.016e-05
+0.14560,+0.06863,-0.98696, +12.619, -40.368, 99.7036,  5.924e-05
+0.14378,+0.06801,-0.98727, +12.657, -40.424, 99.7067,  5.856e-05
